ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10789321,HZ559121,12/20/2016 07:21:00 PM,058XX W ROOSEVELT RD,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,1513,015,29,25,15,1137716,1894089,2016,12/27/2016 03:49:32 PM,41.865519694,-87.769917142,"(41.865519694, -87.769917142)"
10789303,HZ559090,12/20/2016 08:00:00 PM,026XX W 61ST ST,051B,ASSAULT,AGGRAVATED: OTHER FIREARM,STREET,false,false,0825,008,15,66,04A,1159875,1864109,2016,02/15/2017 03:53:17 PM,41.782823129,-87.689394839,"(41.782823129, -87.689394839)"
10789325,HZ559092,12/20/2016 08:04:00 PM,044XX S WELLS ST,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,0925,009,3,37,04B,1175353,1875616,2016,12/27/2016 03:49:32 PM,41.814067386,-87.63230379,"(41.814067386, -87.63230379)"
10789326,HZ559095,12/20/2016 08:02:00 PM,028XX W 38TH ST,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,false,false,0911,009,12,58,04B,1158132,1879320,2016,12/27/2016 03:49:32 PM,41.824599765,-87.695371322,"(41.824599765, -87.695371322)"
10789330,HZ559133,12/20/2016 07:00:00 PM,104XX S EWING AVE,031A,ROBBERY,ARMED: HANDGUN,GROCERY FOOD STORE,false,false,0432,004,10,52,03,1202167,1836349,2016,12/27/2016 03:49:32 PM,41.705674165,-87.535285935,"(41.705674165, -87.535285935)"
10789353,HZ559209,12/20/2016 09:29:00 PM,047XX S PRINCETON AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,true,false,0935,009,3,37,04A,1175088,1873506,2016,12/27/2016 03:49:32 PM,41.808283277,-87.633338871,"(41.808283277, -87.633338871)"
10789368,HZ559186,12/20/2016 08:45:00 PM,007XX E 92ND PL,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0633,006,9,44,03,1182718,1843800,2016,12/27/2016 03:49:32 PM,41.726593154,-87.606275126,"(41.726593154, -87.606275126)"
10789370,HZ559085,12/20/2016 07:50:00 PM,065XX S DR MARTIN LUTHER KING JR DR,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0312,003,20,42,03,1180047,1861661,2016,12/27/2016 03:49:32 PM,41.77566723,-87.615513345,"(41.77566723, -87.615513345)"
10789397,HZ559046,12/20/2016 07:00:00 PM,083XX S SAGINAW AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,true,false,0423,004,7,46,15,1195284,1850197,2016,01/04/2017 03:44:17 PM,41.743846596,-87.560034817,"(41.743846596, -87.560034817)"
10789460,HZ559236,12/20/2016 10:20:00 PM,114XX S PRAIRIE AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0531,005,9,49,03,1179953,1829259,2016,03/10/2017 03:49:05 PM,41.686754345,-87.616846704,"(41.686754345, -87.616846704)"
